@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
1.4059,11.9638,3.4589,18.6848,-0.2929,-1.2719,20.6775,4.5473,27.1672,-6.0029,0.6573,14.4038,3.7952,24.0723,-0.3573,3.699,37.389,6.1147,28.8655,0.0012,-1.1054,2.139,0.3801,-1.9352,-0.3439,0.1777,0.7606,0.9114,0.5657,1.1981,0.7437,0.6207,0.5786,0.8306,0.32,1.4356,0.553,0.3852,0.1818,0.6681,-120.6379,3.6753,-663.6741,-180.5766,3.7252,0.8148,0.5,0.2187,0.1342,0.6137,0.6878,0.7762,0.6473,1.1286,0.9412,0.8339,0.0106,5.716,-0.4417,0.3906,0.7422,-0.6956,-0.8488,0.7102,?,?,?,?,?,TASCA_GIACCA_BASSA
0.657,4.6409,2.1543,11.7764,-0.513,-1.9968,31.5296,5.6151,28.7031,-4.7401,0.3611,17.0666,4.1312,18.2802,-0.6597,5.9268,22.6595,4.7602,22.7291,0.0618,-0.329,1.8194,0.1109,-5.5297,-0.3369,0.0609,0.3837,0.5215,0.4526,1.3592,1.1796,0.8679,0.1472,0.2719,0.2048,1.8474,1.3915,0.7532,0.1685,0.5495,-2.6682,3.2622,-15.8393,-4.8554,1.5566,0.7067,0.3213,0.454,0.2064,0.4547,0.4103,0.6442,0.5181,1.5702,1.2628,0.8043,0.0112,8.463,-0.0661,-0.0017,0.1219,-0.3928,-0.9145,0.454,?,?,?,?,?,TASCA_GIACCA_BASSA
0.5837,6.1515,2.4802,14.8267,-0.5455,-2.1363,18.161,4.2616,20.2144,-3.2592,0.3652,10.4729,3.2362,16.033,-0.5092,5.0408,14.4132,3.7965,16.8121,0.06,-0.2732,1.5984,0.1158,-5.8501,-0.4238,0.0724,0.582,0.7664,0.6533,1.3169,1.1225,0.8524,0.3387,0.5874,0.4268,1.7341,1.26,0.7266,0.3383,0.9675,-4.8763,2.8594,-14.4126,-5.0404,2.0213,0.903,0.5364,0.4468,0.2654,0.594,0.7335,0.9248,0.8819,1.2608,1.2024,0.9537,0.0118,7.4952,0.0786,0.2368,0.1788,-0.3122,-0.8701,0.5067,?,?,?,?,?,TASCA_GIACCA_BASSA
1.5296,8.7997,2.9664,12.5078,-0.1966,-2.4904,33.0741,5.751,26.7405,-6.618,0.8249,11.7757,3.4316,19.4922,-0.4335,4.5998,41.7132,6.4586,24.7298,0.0051,-0.6142,1.8543,0.3325,-3.0191,-0.5414,0.1793,0.5158,0.8644,0.4593,1.6759,0.8904,0.5313,0.2661,0.7473,0.211,2.8087,0.7929,0.2823,0.0885,0.3486,-16.2836,3.9411,-184.067,-46.7048,2.9778,0.7687,0.4205,0.2581,0.1412,0.5471,0.4677,0.6417,0.5058,1.3719,1.0813,0.7882,0.0159,7.1109,-0.6285,0.4943,0.7958,-0.6241,-0.9326,0.6926,?,?,?,?,?,TASCA_GIACCA_BASSA
1.4059,11.9638,3.4589,18.6848,-0.2929,-1.2719,20.6775,4.5473,27.1672,-6.0029,0.6573,14.4038,3.7952,24.0723,-0.3573,3.699,37.389,6.1147,28.8655,0.0012,-1.1054,2.139,0.3801,-1.9352,-0.3439,0.1777,0.7606,0.9114,0.5657,1.1981,0.7437,0.6207,0.5786,0.8306,0.32,1.4356,0.553,0.3852,0.1818,0.6681,-120.6379,3.6753,-663.6741,-180.5766,3.7252,0.8148,0.5,0.2187,0.1342,0.6137,0.6878,0.7762,0.6473,1.1286,0.9412,0.8339,0.0106,5.716,-0.4417,0.3906,0.7422,-0.6956,-0.8488,0.7102,?,?,?,?,?,TASCA_GIACCA_BASSA
0.657,4.6409,2.1543,11.7764,-0.513,-1.9968,31.5296,5.6151,28.7031,-4.7401,0.3611,17.0666,4.1312,18.2802,-0.6597,5.9268,22.6595,4.7602,22.7291,0.0618,-0.329,1.8194,0.1109,-5.5297,-0.3369,0.0609,0.3837,0.5215,0.4526,1.3592,1.1796,0.8679,0.1472,0.2719,0.2048,1.8474,1.3915,0.7532,0.1685,0.5495,-2.6682,3.2622,-15.8393,-4.8554,1.5566,0.7067,0.3213,0.454,0.2064,0.4547,0.4103,0.6442,0.5181,1.5702,1.2628,0.8043,0.0112,8.463,-0.0661,-0.0017,0.1219,-0.3928,-0.9145,0.454,?,?,?,?,?,TASCA_GIACCA_BASSA
0.5837,6.1515,2.4802,14.8267,-0.5455,-2.1363,18.161,4.2616,20.2144,-3.2592,0.3652,10.4729,3.2362,16.033,-0.5092,5.0408,14.4132,3.7965,16.8121,0.06,-0.2732,1.5984,0.1158,-5.8501,-0.4238,0.0724,0.582,0.7664,0.6533,1.3169,1.1225,0.8524,0.3387,0.5874,0.4268,1.7341,1.26,0.7266,0.3383,0.9675,-4.8763,2.8594,-14.4126,-5.0404,2.0213,0.903,0.5364,0.4468,0.2654,0.594,0.7335,0.9248,0.8819,1.2608,1.2024,0.9537,0.0118,7.4952,0.0786,0.2368,0.1788,-0.3122,-0.8701,0.5067,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.9515,19.5213,4.4183,21.8026,-1.9855,-1.9368,24.9694,4.9969,24.2199,-2.8558,0.9453,39.4317,6.2795,28.8572,-0.7578,7.9538,26.2097,5.1195,22.6617,0.0345,0.4913,-1.0065,-0.1196,-2.0488,-0.2435,0.1189,0.8842,0.7036,0.863,0.7958,0.9761,1.2266,0.7818,0.4951,0.7448,0.6332,0.9527,1.5045,0.8083,1.1655,-17.8888,1.4419,-22.1313,-15.3486,1.1626,0.4449,0.3111,0.3826,0.2676,0.6994,0.9002,0.7555,0.9621,0.8393,1.0688,1.2734,0.012,11.8022,0.2902,0.0899,-0.3788,-0.0432,-0.546,0.4619,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.5191,9.9476,3.154,34.7093,-4.2948,0.9401,21.7856,4.6675,37.1766,-0.1694,0.6056,9.8335,3.1358,19.221,-0.4232,3.502,30.8227,5.5518,43.2288,0.0018,-0.5522,-0.8572,-0.1482,1.5524,0.2684,0.1729,0.6757,1.0058,0.5681,1.4884,0.8407,0.5648,0.4566,1.0116,0.3227,2.2154,0.7068,0.319,5.229,4.9258,-369.264,0.942,-70.619,-74.9659,0.2062,0.4854,0.1514,2.3541,0.7341,0.3119,0.9336,1.8058,0.8029,1.9342,0.86,0.4446,0.0065,5.2405,-0.2144,-0.0078,-0.5592,0.7206,0.7875,0.6391,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.5204,1.6716,1.2929,9.2863,-4.4714,-0.0407,8.2819,2.8778,18.5984,-0.5575,0.1611,1.5421,1.2418,9.9332,-0.8245,2.0866,7.44,2.7276,13.1544,0.0014,12.7904,-3.2297,-0.2494,-0.2525,-0.0195,0.0772,0.4493,1.0411,0.474,2.3175,1.0551,0.4553,0.2018,1.084,0.2247,5.3707,1.1132,0.2073,1.14,1.6906,-400.8812,1.483,-351.646,-237.1203,0.1421,0.3117,0.1288,2.1934,0.9065,0.4133,0.4993,0.9349,0.7059,1.8723,1.4139,0.7551,0.0029,3.0254,-0.2116,-0.6347,-0.6778,0.5767,0.3135,0.4722,?,?,?,?,?,TASCA_GIACCA_BASSA
0.3565,4.8846,2.2101,11.5089,-0.8103,-0.8822,9.1241,3.0206,13.979,-1.3421,-0.3578,6.5392,2.5572,9.9232,-0.8202,4.1781,4.1246,2.0309,9.9666,0.0261,-0.4041,-0.9964,0.0853,2.466,-0.2112,-0.0856,0.7317,0.8643,1.0882,1.1812,1.4873,1.2591,0.5353,0.747,1.1843,1.3953,2.2121,1.5854,0.6431,1.1521,-19.2939,1.7915,-30.0014,-16.7469,1.0651,1.1661,0.6212,1.0948,0.5832,0.5327,0.8233,1.1598,1.1547,1.4087,1.4026,0.9956,0.0054,6.5441,-0.848,0.1385,0.4473,0.2443,-0.4996,-0.0304,?,?,?,?,?,TASCA_GIACCA_BASSA
0.1089,6.2384,2.4977,21.2109,-0.2874,-0.0398,1.7655,1.3287,9.9245,-0.3206,-0.067,4.3344,2.0819,12.0442,-0.7821,2.7876,4.5855,2.1414,18.21,0.0293,-2.7356,-1.6242,0.0391,0.5937,-0.0143,-0.0241,1.8798,1.1997,1.1664,0.6382,0.6205,0.9722,3.5335,1.4393,1.3604,0.4073,0.385,0.9452,1.9652,0.8958,-8.6264,0.4558,-4.3895,-9.6296,2.1924,2.4378,0.8783,1.1119,0.4006,0.3603,2.1372,1.7611,1.1648,0.824,0.545,0.6614,0.0007,4.1409,0.8057,0.0686,0.5452,0.101,0.5032,0.2459,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.3067,1.9277,1.3884,5.6669,-1.2655,-0.1569,4.7928,2.1892,9.4763,-0.8643,0.2596,4.2781,2.0684,8.2139,-0.5992,3.0929,1.6185,1.2722,5.0522,0.1646,1.9542,-1.1815,-0.0992,-0.6046,-0.0507,0.0839,0.6342,0.6713,1.0914,1.0584,1.7208,1.6258,0.4022,0.4506,1.1911,1.1203,2.9613,2.6433,0.7206,1.0285,-3.1809,1.4274,-4.4144,-3.0926,0.4921,0.487,0.4136,0.9897,0.8406,0.8493,0.598,0.6899,1.1217,1.1537,1.8757,1.6258,0.0023,4.7486,0.5781,-0.1323,-0.0545,0.6692,-0.0248,-0.0096,?,?,?,?,?,TASCA_GIACCA_BASSA
0.0204,0.6865,0.8285,5.1623,-0.8416,-0.0149,5.2023,2.2809,9.7406,-0.4876,0.0503,4.4236,2.1032,8.8126,-0.4269,2.6559,3.2617,1.806,8.794,0.009,-1.3738,0.406,0.0077,-0.2956,-0.0056,0.0189,0.3633,0.3939,0.4588,1.0844,1.2629,1.1646,0.132,0.1552,0.2105,1.176,1.5949,1.3562,0.7389,0.8947,-29.6972,1.2109,-40.1898,-33.191,0.4281,0.4539,0.3159,1.0602,0.7379,0.696,0.53,0.5858,0.587,1.1053,1.1076,1.0021,0.0003,4.1143,-0.4117,-0.0976,-0.0966,0.9374,0.589,0.6336,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.3955,1.0736,1.0361,5.9454,-0.8755,-0.5069,4.425,2.1036,10.2309,-0.7105,-0.07,4.7935,2.1894,9.047,-0.5573,3.0331,1.5105,1.229,5.7371,0.1531,0.7802,5.6537,-0.1304,7.2466,-0.1671,-0.0231,0.4926,0.4733,0.8431,0.9608,1.7116,1.7814,0.2426,0.224,0.7107,0.9231,2.9294,3.1734,0.6531,0.8572,-2.6756,1.3125,-4.0967,-3.1212,0.53,0.5457,0.4679,1.0296,0.8829,0.8575,0.5811,0.6572,1.0363,1.1309,1.7833,1.5769,0.0034,4.5575,0.6161,0.1306,0.1158,0.6356,0.2833,0.2255,?,?,?,?,?,TASCA_GIACCA_BASSA
0.0736,0.6841,0.8271,4.5795,-1.6471,-0.1642,4.8407,2.2002,9.1172,-0.6647,-0.0846,3.3341,1.826,7.7689,-0.5411,2.6005,2.136,1.4615,7.0835,0.0282,-0.4483,-0.8697,0.0283,1.9401,-0.0631,-0.0325,0.3759,0.453,0.5659,1.2049,1.5054,1.2494,0.1413,0.2052,0.3203,1.4519,2.2663,1.5609,0.7827,1.0446,-13.8412,1.3346,-17.6833,-13.2503,0.3159,0.3432,0.2373,1.0864,0.7513,0.6916,0.5023,0.5895,0.6465,1.1735,1.2871,1.0968,0.001,4.0622,-0.4145,-0.2031,0.1034,0.9718,0.5425,0.6143,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.3776,4.0281,2.007,11.1406,-1.2627,0.3209,2.4301,1.5589,8.0386,-0.7379,0.2605,4.7441,2.1781,10.2841,-0.81,3.0093,2.4599,1.5684,7.1567,0.1213,-1.1767,-1.4492,-0.1255,1.2316,0.1066,0.0866,1.2875,0.9215,1.2796,0.7157,0.9939,1.3887,1.6576,0.8491,1.6375,0.5122,0.9879,1.9286,1.8215,1.3509,-6.2933,0.7416,-3.4551,-4.6587,1.0645,0.8665,0.6045,0.8141,0.5679,0.6976,1.3859,1.0833,1.5567,0.7816,1.1232,1.437,0.0029,4.5584,0.4893,-0.2278,-0.1574,-0.2146,0.1776,0.3312,?,?,?,?,?,TASCA_GIACCA_BASSA
0.2619,5.2887,2.2997,10.8687,-0.9929,-1.4093,11.0745,3.3278,18.0564,-1.5553,0.3693,7.0219,2.6499,13.049,-0.6164,4.5048,5.2835,2.2986,11.8549,0.0128,-0.1859,0.7094,0.0581,-3.8166,-0.3129,0.082,0.6911,0.8679,1.0005,1.2558,1.4478,1.1528,0.4776,0.7532,1.001,1.5771,2.096,1.329,0.4927,1.0882,-35.2116,2.2086,-71.4644,-32.3574,0.7718,0.6755,0.4541,0.8753,0.5884,0.6723,0.6019,0.8329,0.9168,1.3837,1.5231,1.1007,0.0079,7.0095,-0.5077,-0.2883,-0.1982,0.1418,-0.3503,0.3099,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.0337,0.7548,0.8688,4.0878,-0.6891,0.0157,3.5537,1.8851,7.6614,-0.5405,-0.3351,4.8327,2.1983,8.7311,-0.5266,2.8209,1.2972,1.1389,5.3401,0.0993,-2.1505,0.1005,-0.0119,-0.0467,0.0055,-0.1188,0.4609,0.3952,0.7628,0.8575,1.6552,1.9302,0.2124,0.1562,0.5819,0.7354,2.7396,3.7256,0.6205,0.5537,-2.8328,0.8924,-4.5655,-5.1159,0.4866,0.4232,0.4082,0.8696,0.8388,0.9646,0.5336,0.4682,0.7655,0.8775,1.4347,1.635,0.0018,4.1092,0.3126,-0.2819,0.2571,0.406,0.4187,0.1495,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.0149,0.9009,0.9492,6.1787,-1.2651,-0.0511,4.897,2.2129,10.0706,-0.5025,-0.0377,4.6096,2.147,9.3927,-0.3122,2.6979,3.133,1.77,9.3941,0.0257,0.2914,0.395,-0.0055,1.3552,-0.0189,-0.014,0.4289,0.4421,0.5362,1.0307,1.2502,1.213,0.184,0.1954,0.2876,1.0623,1.563,1.4713,1.0246,1.5443,-13.9336,1.5072,-13.599,-9.0228,0.407,0.3811,0.2829,0.9364,0.6952,0.7424,0.6135,0.6578,0.6577,1.0722,1.072,0.9998,0.0003,4.1798,-0.4259,-0.0307,0.0302,0.9167,0.6426,0.7247,?,?,?,?,?,TASCA_GIACCA_BASSA
