@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.0444,0.0121,0.1099,0.4629,-0.8633,-0.0654,0.0051,0.0715,0.2867,-1.9268,-0.0249,0.003,0.0546,0.2546,-1.0414,0.1515,0.0041,0.0641,0.2692,0.1261,-0.6779,-1.7806,0.2929,2.6265,-0.4321,-0.1645,1.5372,2.0137,1.7152,1.31,1.1158,0.8518,2.3629,4.055,2.9419,1.7161,1.245,0.7255,1.1365,1.6517,-5.5233,1.4533,-4.8598,-3.344,2.5367,1.9925,0.8066,0.7854,0.318,0.4049,1.6149,1.8186,1.7198,1.1261,1.065,0.9457,0.0009,0.2275,-0.4868,0.0304,0.5397,-0.0465,-0.5767,-0.1622,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.7362,0.3778,0.6147,2.4481,-4.5323,0.1931,0.6079,0.7797,2.8206,-0.5155,0.6969,0.2024,0.4499,1.7059,-0.1206,1.2901,0.5888,0.7673,2.7436,0.028,-3.8128,-1.0565,-0.5707,0.2771,0.1497,0.5402,0.7884,1.3662,0.8011,1.733,1.0161,0.5864,0.6215,1.8665,0.6418,3.0031,1.0326,0.3438,2.0903,10.9201,-25.3993,5.2241,-12.1508,-2.3259,0.2378,0.2907,0.1568,1.2226,0.6594,0.5393,0.8679,1.435,0.8923,1.6534,1.0281,0.6218,0.0119,2.0821,-0.7141,-0.545,-0.926,-0.1217,0.5522,0.7011,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.47,0.7535,0.8681,4.9392,-0.5665,0.3122,0.4793,0.6923,2.5995,-0.4166,0.7565,0.1167,0.3416,1.5283,-0.0717,1.3926,0.3008,0.5484,2.9251,0.139,-1.5053,-0.6213,-0.3375,0.4127,0.2242,0.5432,1.2539,2.5412,1.5828,2.0266,1.2623,0.6228,1.5722,6.4576,2.5052,4.1073,1.5934,0.3879,2.3365,17.4592,-3.7832,7.4724,-1.6192,-0.2167,1.7183,2.2111,0.9281,1.2868,0.5401,0.4198,1.9001,3.2318,1.6885,1.7009,0.8887,0.5225,0.0101,2.1512,0.2516,-0.2987,0.1258,-0.4824,0.5275,0.1363,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
-0.9245,4.4168,2.1016,8.9506,-1.6319,1.8487,7.5275,2.7436,11.6863,-0.5129,-2.8206,8.9016,2.9836,15.054,-11.1439,5.1643,6.4046,2.5307,13.7492,0.0318,-0.5001,0.3278,-0.179,-0.6554,0.358,-0.5462,0.766,0.7044,0.8304,0.9196,1.0841,1.1789,0.5867,0.4962,0.6896,0.8456,1.1753,1.3899,1.4007,0.4017,-12.3086,0.2868,-8.7872,-30.6384,0.4403,2.7434,0.2395,6.2311,0.544,0.0873,0.7659,0.5946,0.651,0.7763,0.85,1.0949,0.0372,7.6063,0.3617,0.0068,-0.0525,-0.2592,0.462,-0.8686,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
-2.1258,9.6353,3.1041,11.6855,-4.0992,-0.5859,9.1982,3.0329,11.7554,-3.3115,-4.4722,9.0674,3.0112,16.3141,-22.7968,6.3522,12.4133,3.5232,14.8261,0.0642,3.628,0.4753,-0.3347,0.131,-0.0922,-0.704,1.0235,1.0308,0.881,1.0072,0.8608,0.8547,1.0475,1.0626,0.7762,1.0144,0.741,0.7305,1.0404,0.6011,-9.2397,0.5777,-8.8807,-15.3721,0.8405,3.3427,0.1446,3.9771,0.1721,0.0433,0.9941,0.7163,0.7882,0.7206,0.7929,1.1004,0.0536,9.3686,0.8964,0.0043,-0.6437,-0.1212,-0.5783,-0.7128,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
-1.7573,3.4423,1.8553,10.7648,-3.99,1.7581,4.811,2.1934,10.3539,-0.7398,-4.6268,4.9847,2.2326,13.5418,?,6.0137,4.6594,2.1586,12.0409,0.1339,-0.9996,0.3798,-0.2922,-0.38,0.2923,-0.7694,0.8459,0.831,0.8595,0.9824,1.0161,1.0343,0.7155,0.6906,0.7388,0.9652,1.0325,1.0698,1.9551,0.6356,-4.6251,0.3251,-2.3657,-7.2764,0.3625,0,0.1552,0,0.4281,0,1.0397,0.7949,0.894,0.7646,0.8599,1.1246,0.0559,9.2103,0.4612,0.1204,-0.3168,-0.4043,0.295,-0.9151,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
-1.4318,1.9806,1.4073,6.6309,-1.6281,1.3025,1.344,1.1593,5.0932,-0.2837,-0.8497,8.3911,2.8967,13.4812,-1.9412,3.5998,3.2255,1.796,8.6042,0.1006,-1.0992,1.6851,-0.3977,-1.533,0.3618,-0.236,1.2139,0.4858,0.7836,0.4002,0.6455,1.6129,1.4737,0.236,0.614,0.1602,0.4167,2.6015,3.6496,0.4617,-4.2675,0.1265,-1.1693,-9.2435,0.6359,0.5504,0.2637,0.8656,0.4147,0.4791,1.3019,0.4919,0.7707,0.3778,0.5919,1.5668,0.0225,5.1898,0.2713,-0.3928,-0.2569,-0.3722,0.4046,-0.4986,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
-0.9828,1.4603,1.2084,4.5469,-6.0499,-0.7066,0.433,0.658,3.178,-1.0005,0.5443,0.4372,0.6612,3.204,-0.4189,1.7991,0.8551,0.9247,4.1553,0.084,1.3909,-1.8056,-0.5463,-1.2981,-0.3927,0.3025,1.8364,1.8276,1.3068,0.9952,0.7116,0.715,3.3724,3.3401,1.7077,0.9904,0.5064,0.5113,2.455,4.1252,-10.2449,1.6803,-4.1731,-2.4835,0.406,0.2856,0.1422,0.7035,0.3502,0.4978,1.4307,1.4191,1.0942,0.9919,0.7648,0.771,0.0143,2.7102,-0.0363,-0.6626,-0.9253,-0.2747,-0.13,0.7843,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
0.7115,0.4434,0.6659,2.6316,-0.2622,0.2003,1.0405,1.0201,3.5517,-0.9559,-0.5138,0.1977,0.4446,2.2411,-10.9558,1.4562,0.3714,0.6095,2.7097,0.1389,3.5523,-1.3849,0.4886,-0.3898,0.1375,-0.3528,0.6528,1.4978,1.0926,2.2944,1.6737,0.7295,0.4262,2.2434,1.1938,5.2641,2.8013,0.5322,0.3149,0.2662,-1.2507,0.8452,-3.9719,-4.699,1.1482,11.1231,0.6626,9.6871,0.5771,0.0596,0.7409,1.1742,0.9712,1.5848,1.3107,0.8271,0.0093,2.1585,0.2557,-0.1886,0.5462,-0.3892,0.2127,-0.7404,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
0.6581,0.0542,0.2327,1.1489,-0.004,0.0848,0.6464,0.804,3.347,-2.5038,0.4097,0.0936,0.3059,1.1629,-0.2262,1.1214,0.1448,0.3806,1.8109,0.262,7.7606,1.6063,0.5869,0.207,0.0756,0.3654,0.2895,0.7608,0.6115,2.6283,2.1125,0.8037,0.0838,0.5788,0.3739,6.9081,4.4626,0.646,0.0019,0.0211,-0.007,11.1483,-3.7202,-0.3337,1.198,1.2066,0.4664,1.0072,0.3893,0.3865,0.3433,0.9879,0.6344,2.8781,1.8483,0.6422,0.0084,1.7,0.2377,-0.1939,-0.0249,-0.4268,-0.7544,0.3236,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
-0.4905,0.7672,0.8759,4.3632,-0.7581,-0.274,0.6226,0.7891,2.8191,-1.1754,0.3571,0.3008,0.5485,2.6673,-0.6011,1.3626,0.2771,0.5264,2.3964,0.1437,1.7904,-1.3737,-0.36,-0.7673,-0.2011,0.262,1.11,1.597,1.6638,1.4387,1.4989,1.0418,1.2321,2.5504,2.7681,2.07,2.2467,1.0854,1.2352,1.8788,-4.6774,1.5211,-3.7869,-2.4895,1.9151,1.4898,0.8868,0.7779,0.463,0.5952,1.5477,1.6358,1.8207,1.0569,1.1764,1.113,0.0072,2.067,-0.0298,0.3303,0.0823,-0.4075,0.2439,0.3443,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
4.7862,6.0813,2.466,9.4956,0.0842,-7.2545,17.9237,4.2336,14.0542,?,-0.8579,5.7302,2.3938,9.4555,-1.8267,9.8755,8.4807,2.9122,9.5431,0.3373,-0.6598,-5.5793,0.4847,8.4565,-0.7346,-0.0869,0.5825,1.0302,0.8468,1.7686,1.4538,0.822,0.3393,1.0613,0.7171,3.128,2.1135,0.6757,-0.0621,-0.1428,0.1797,2.3,-2.8933,-1.2579,0,3.0996,0.72,0,0,0.2323,0.6756,1.0042,0.995,1.4864,1.4727,0.9908,0.091,14.1141,0.316,-0.1778,0.1286,-0.6238,-0.8672,0.4961,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
5.6773,22.0897,4.7,19.9215,-0.4803,-5.0626,18.6972,4.324,13.8793,-53.8626,-3.0192,9.4811,3.0791,12.3657,-3.6889,9.0991,34.4512,5.8695,18.1786,0.0183,-1.1214,-1.8804,0.6239,1.6768,-0.5564,-0.3318,1.0869,1.5264,0.8007,1.4043,0.7367,0.5246,1.1814,2.3299,0.6412,1.9721,0.5427,0.2752,0.4744,0.6645,-19.0241,1.4007,-40.1023,-28.6309,53.1949,5.1028,0.7267,0.0959,0.0137,0.1424,1.4353,1.611,1.0959,1.1224,0.7635,0.6802,0.0861,14.4896,-0.7842,-0.2247,0.9012,0.1507,-0.9357,-0.3494,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
3.7179,6.3229,2.5145,11.0881,-0.2192,-4.3137,23.8896,4.8877,15.4535,-4.2187,0.0628,8.6259,2.937,11.4214,-1.2685,7.7654,10.9713,3.3123,12.8074,0.0468,-0.8619,59.2206,0.4788,-68.7105,-0.5555,0.0081,0.5145,0.8562,0.7592,1.6642,1.4756,0.8867,0.2647,0.733,0.5763,2.7695,2.1775,0.7862,0.1596,0.3121,-3.1695,1.956,-19.8618,-10.1541,3.0713,1.8063,0.6769,0.5881,0.2204,0.3747,0.7175,0.9708,0.8658,1.353,1.2066,0.8918,0.0593,11.4926,-0.0385,0.0877,0.4536,0.374,-0.8376,-0.1744,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
3.4087,9.0605,3.0101,13.5425,-0.4965,-4.5857,8.5342,2.9213,11.1458,-6.6098,-0.0443,10.0764,3.1743,13.1767,-1.3511,7.4155,5.3317,2.309,8.8119,0.2252,-0.7433,-77.0079,0.4597,103.5985,-0.6184,-0.006,1.0304,0.9482,1.3036,0.9203,1.2652,1.3747,1.0617,0.8992,1.6994,0.847,1.6007,1.8899,0.4641,0.5934,-1.7541,1.2785,-3.7794,-2.9561,6.1785,1.6147,0.7957,0.2613,0.1288,0.4928,1.215,1.0278,1.5368,0.8459,1.2649,1.4953,0.0601,11.3064,0.2748,-0.2818,0.466,-0.722,-0.4741,0.1895,?,?,?,?,?,2.7684,5.6516,2.3773,6,0,TASCA_GIACCA
4.7862,6.0813,2.466,9.4956,0.0842,-7.2545,17.9237,4.2336,14.0542,?,-0.8579,5.7302,2.3938,9.4555,-1.8267,9.8755,8.4807,2.9122,9.5431,0.3373,-0.6598,-5.5793,0.4847,8.4565,-0.7346,-0.0869,0.5825,1.0302,0.8468,1.7686,1.4538,0.822,0.3393,1.0613,0.7171,3.128,2.1135,0.6757,-0.0621,-0.1428,0.1797,2.3,-2.8933,-1.2579,0,3.0996,0.72,0,0,0.2323,0.6756,1.0042,0.995,1.4864,1.4727,0.9908,0.091,14.1141,0.316,-0.1778,0.1286,-0.6238,-0.8672,0.4961,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
5.6773,22.0897,4.7,19.9215,-0.4803,-5.0626,18.6972,4.324,13.8793,-53.8626,-3.0192,9.4811,3.0791,12.3657,-3.6889,9.0991,34.4512,5.8695,18.1786,0.0183,-1.1214,-1.8804,0.6239,1.6768,-0.5564,-0.3318,1.0869,1.5264,0.8007,1.4043,0.7367,0.5246,1.1814,2.3299,0.6412,1.9721,0.5427,0.2752,0.4744,0.6645,-19.0241,1.4007,-40.1023,-28.6309,53.1949,5.1028,0.7267,0.0959,0.0137,0.1424,1.4353,1.611,1.0959,1.1224,0.7635,0.6802,0.0861,14.4896,-0.7842,-0.2247,0.9012,0.1507,-0.9357,-0.3494,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
3.7179,6.3229,2.5145,11.0881,-0.2192,-4.3137,23.8896,4.8877,15.4535,-4.2187,0.0628,8.6259,2.937,11.4214,-1.2685,7.7654,10.9713,3.3123,12.8074,0.0468,-0.8619,59.2206,0.4788,-68.7105,-0.5555,0.0081,0.5145,0.8562,0.7592,1.6642,1.4756,0.8867,0.2647,0.733,0.5763,2.7695,2.1775,0.7862,0.1596,0.3121,-3.1695,1.956,-19.8618,-10.1541,3.0713,1.8063,0.6769,0.5881,0.2204,0.3747,0.7175,0.9708,0.8658,1.353,1.2066,0.8918,0.0593,11.4926,-0.0385,0.0877,0.4536,0.374,-0.8376,-0.1744,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
3.4087,9.0605,3.0101,13.5425,-0.4965,-4.5857,8.5342,2.9213,11.1458,-6.6098,-0.0443,10.0764,3.1743,13.1767,-1.3511,7.4155,5.3317,2.309,8.8119,0.2252,-0.7433,-77.0079,0.4597,103.5985,-0.6184,-0.006,1.0304,0.9482,1.3036,0.9203,1.2652,1.3747,1.0617,0.8992,1.6994,0.847,1.6007,1.8899,0.4641,0.5934,-1.7541,1.2785,-3.7794,-2.9561,6.1785,1.6147,0.7957,0.2613,0.1288,0.4928,1.215,1.0278,1.5368,0.8459,1.2649,1.4953,0.0601,11.3064,0.2748,-0.2818,0.466,-0.722,-0.4741,0.1895,?,?,?,?,?,2.7684,5.6516,2.3773,6,0,TASCA_GIACCA
-0.4715,29.5181,5.4331,25.1075,-1.0161,-3.6165,9.7593,3.124,10.518,-40.1132,-3.591,24.0487,4.9039,22.7283,-1.6464,8.0201,25.2003,5.02,16.6189,0.0654,0.1304,0.1313,-0.0588,1.0071,-0.4509,-0.4477,1.7391,1.1079,1.0823,0.637,0.6223,0.9769,3.0246,1.2274,1.1713,0.4058,0.3873,0.9543,1.2331,0.8949,-10.8737,0.7258,-8.8181,-12.1503,48.6779,1.45,0.7003,0.0298,0.0144,0.483,2.3871,1.1047,1.5108,0.4628,0.6329,1.3676,0.0517,12.4058,0.1103,-0.3722,0.2468,0.0918,-0.6021,-0.734,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-4.8503,27.8347,5.2759,28.5693,-4.2546,0.4203,18.0751,4.2515,14.3907,-0.5756,-2.6536,35.5019,5.9584,44.9765,-5.151,8.7083,36.3214,6.0267,43.0615,0.0262,-11.5414,1.8279,-0.557,-0.1584,0.0483,-0.3047,1.2409,0.8855,0.8754,0.7135,0.7054,0.9887,1.5399,0.784,0.7663,0.5091,0.4976,0.9774,4.4001,0.6142,-19.9811,0.1396,-4.541,-32.5337,0.5953,0.7436,0.123,1.2491,0.2066,0.1654,1.9853,0.6352,0.6635,0.32,0.3342,1.0445,0.0584,13.6575,-0.5483,0.366,-0.8137,0.1281,0.4577,-0.6636,?,?,?,?,?,1.6,0.3663,0.6052,3,0,TASCA_GIACCA
-2.9032,7.4103,2.7222,10.5334,-5.8896,-0.4475,3.0938,1.7589,9.7717,-1.3292,-1.0577,3.7547,1.9377,9.0958,-1.9788,3.9668,8.2706,2.8759,9.9558,0.071,6.4881,2.7448,-0.7319,0.4231,-0.1128,-0.2666,1.5476,1.4049,0.9466,0.9077,0.6116,0.6738,2.3952,1.9736,0.896,0.824,0.3741,0.454,1.6147,1.4902,-11.8399,0.9229,-7.3324,-7.945,0.3644,0.5007,0.1427,1.3739,0.3915,0.2849,1.0779,1.158,1.058,1.0743,0.9815,0.9136,0.0329,6.0846,-0.5061,0.5773,-0.9324,-0.4877,0.4889,-0.718,?,?,?,?,?,2.6947,0.2121,0.4605,1,0.6667,TASCA_GIACCA
-0.3651,2.764,1.6625,7.4499,-1.5281,-0.9853,3.6648,1.9144,6.1704,-2.0676,-1.3816,11.6294,3.4102,11.7642,-1.0576,4.3655,2.0135,1.419,5.6249,0.2546,0.3706,0.2643,-0.0836,0.7132,-0.2257,-0.3165,0.8684,0.4875,1.1716,0.5614,1.3491,2.4033,0.7542,0.2377,1.3727,0.3151,1.8201,5.7756,1.0828,0.7447,-2.3435,0.6878,-2.1644,-3.147,1.465,0.5154,0.3905,0.3518,0.2666,0.7576,1.2074,0.6333,1.3245,0.5245,1.097,2.0915,0.0183,6.5074,0.0583,0.4236,-0.5761,0.1054,-0.5816,-0.3082,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-2.4881,15.4317,3.9283,23.1243,-6.1958,-0.9384,0.9374,0.9682,4.003,-10.3003,-0.2476,9.3372,3.0557,11.6772,-1.2879,4.5263,12.3517,3.5145,19.5595,0.0455,2.6514,10.0481,-0.5497,3.7897,-0.2073,-0.0547,4.0574,1.2856,1.1177,0.3168,0.2755,0.8695,16.4622,1.6527,1.2494,0.1004,0.0759,0.7559,5.4568,3.029,-21.3454,0.5551,-3.9117,-7.047,9.0717,0.6296,0.1568,0.0694,0.0173,0.2491,5.7767,1.9803,1.1823,0.3428,0.2047,0.597,0.0278,6.5114,-0.0117,0.2797,-0.8367,0.4525,-0.2083,-0.5318,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
1.1782,2.0677,1.4379,6.5686,-0.5568,-0.3027,1.5507,1.2453,4.5969,-1.1387,-0.1871,0.7586,0.871,3.3079,-1.7038,2.1865,1.1108,1.054,4.0035,0.1745,-3.8924,-6.2974,0.5388,1.6179,-0.1384,-0.0856,1.1547,1.6509,1.3643,1.4297,1.1815,0.8264,1.3334,2.7256,1.8614,2.0441,1.3959,0.6829,0.9598,1.127,-2.7758,1.1742,-2.8919,-2.4629,1.963,3.4487,0.87,1.7568,0.4432,0.2523,1.4289,1.9857,1.6407,1.3897,1.1482,0.8262,0.013,3.2494,0.835,-0.9266,0.3644,-0.8874,0.1701,-0.4724,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.2982,1.3698,1.1704,5.9294,-0.5655,-0.6882,1.0016,1.0008,3.6383,-1.3097,0.0554,0.1074,0.3277,1.3768,-0.7401,1.5613,0.6068,0.7789,3.8769,0.0579,0.4333,-5.3796,-0.191,-12.4165,-0.4408,0.0355,1.1695,3.5719,1.5025,3.0543,1.2848,0.4207,1.3676,12.7582,2.2576,9.3286,1.6507,0.177,1.0383,3.6578,-8.9913,3.523,-8.66,-2.4581,2.4044,4.7867,0.9204,1.9908,0.3828,0.1923,1.6297,4.3066,1.5294,2.6425,0.9384,0.3551,0.0078,2.3126,0.7848,-0.601,-0.0675,-0.7185,-0.2335,0.3952,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.8807,2.1732,1.4742,4.5859,-1.4791,-0.998,0.5326,0.7298,2.4768,-5.7251,0.269,0.1552,0.394,1.4822,-0.6161,2.0489,0.5071,0.7121,2.3867,0.2775,0.8825,-3.2747,-0.4299,-3.7106,-0.4871,0.1313,2.02,3.7421,2.0702,1.8525,1.0248,0.5532,4.0805,14.0029,4.2856,3.4316,1.0503,0.3061,1.2976,4.8419,-2.9849,3.7314,-2.3003,-0.6165,5.0228,2.017,0.56,0.4016,0.1115,0.2776,1.8515,3.094,1.9214,1.6711,1.0378,0.621,0.0143,2.9903,0.3202,0.1095,-0.8496,-0.7574,-0.436,0.1193,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.0192,0.8459,0.9197,4.1927,-0.4993,-0.4281,1.569,1.2526,4.1273,-1.2803,0.186,0.2545,0.5045,2.1519,-1.4187,1.5236,0.5662,0.7525,3.1413,0.065,-0.0449,0.1034,0.0126,-2.3016,-0.281,0.1221,0.7343,1.823,1.2223,2.4828,1.6646,0.6705,0.5391,3.3233,1.494,6.1642,2.771,0.4495,0.6025,1.1061,-6.3883,1.8359,-10.6031,-5.7754,1.5451,3.1433,0.8323,2.0344,0.5387,0.2648,1.0158,1.9483,1.3347,1.918,1.3139,0.685,0.0048,2.2838,0.7147,-0.7896,0.4271,-0.7311,-0.0253,-0.3861,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-1.6561,1.0229,1.0114,4.5736,-3.1361,-0.2166,0.7507,0.8664,3.615,-0.7526,0.5251,8.3861,2.8959,11.1875,-0.8584,3.4061,1.6234,1.2741,5.1558,0.1745,7.6462,-3.1539,-0.4862,-0.4125,-0.0636,0.1542,1.1673,0.3492,0.7938,0.2992,0.68,2.2728,1.3625,0.122,0.6301,0.0895,0.4624,5.1656,2.234,0.6711,-3.1817,0.3004,-1.4242,-4.7412,0.5361,0.1837,0.177,0.3426,0.3303,0.9639,1.2652,0.4088,0.8871,0.3231,0.7012,2.1699,0.0184,4.8969,0.6533,-0.2427,-0.0594,-0.2655,0.2285,0.2807,?,?,?,?,?,0.8,0.16,0.4,1,0,TASCA_GIACCA
-3.3517,9.9048,3.1472,11.2716,-6.5271,-0.1652,2.5705,1.6033,9.0256,-2.6531,-1.1853,10.4557,3.2335,13.8274,-0.8976,5.2501,8.0338,2.8344,10.4176,0.1173,20.2941,2.8277,-0.6384,0.1393,-0.0315,-0.2258,1.963,0.9733,1.1104,0.4958,0.5657,1.1408,3.8533,0.9473,1.2329,0.2458,0.32,1.3015,1.4911,1.4944,-7.0578,1.0022,-4.7333,-4.7228,0.6061,0.2055,0.1269,0.3391,0.2093,0.6174,1.2488,0.8152,1.082,0.6527,0.8664,1.3273,0.0379,7.6523,0.1694,0.2463,-0.8767,0.3991,-0.3031,-0.2762,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
