@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.1536,0.6874,0.8291,3.688,-1.3033,-0.0337,2.0281,1.4241,6.2544,-0.811,-0.0516,1.2365,1.112,4.9352,-0.6802,1.7113,1.051,1.0252,4.1435,0.0748,4.5581,2.9757,-0.0898,0.6528,-0.0197,-0.0302,0.5822,0.7456,0.8088,1.2807,1.3892,1.0846,0.339,0.556,0.6541,1.6403,1.9297,1.1765,0.7451,1.0445,-6.2281,1.4019,-8.3589,-5.9626,0.4636,0.5451,0.3575,1.1758,0.7711,0.6559,0.5897,0.7473,0.8901,1.2673,1.5095,1.1911,0.0012,2.6911,-0.6521,-0.2632,-0.0153,0.8951,0.2712,0.3332,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.5265,3.807,1.9511,13.6766,-1.227,-2.3059,22.2862,4.7208,24.0656,-6.0914,0.1419,9.8436,3.1374,17.4979,-0.6423,4.4349,21.883,4.6779,20.8572,0.0052,-0.2283,3.7114,0.1187,-16.256,-0.52,0.032,0.4133,0.6219,0.4171,1.5047,1.0092,0.6707,0.1708,0.3867,0.174,2.264,1.0184,0.4498,0.3645,1.1011,-68.6698,3.0207,-188.3848,-62.3654,1.8096,0.5764,0.2929,0.3185,0.1619,0.5081,0.5683,0.7816,0.6557,1.3753,1.1538,0.8389,0.0166,6.5843,-0.0436,-0.0618,0.1864,-0.1334,-0.8793,0.2491,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_BASSA
1.0213,5.8791,2.4247,12.2381,-0.2531,-1.9691,23.7609,4.8745,23.6657,-5.2262,-0.0115,10.3097,3.2109,21.3984,-0.64,4.099,28.068,5.2979,23.2398,0.0019,-0.5187,-88.5962,0.2492,170.8081,-0.4804,-0.0028,0.4974,0.7551,0.4577,1.5181,0.9201,0.6061,0.2474,0.5702,0.2095,2.3047,0.8465,0.3673,0.1244,0.296,-55.8788,2.3788,-449.1007,-188.7906,2.5694,0.7485,0.4194,0.2913,0.1632,0.5604,0.5171,0.5719,0.5266,1.106,1.0183,0.9208,0.0156,6.3373,-0.4143,-0.1051,0.5903,-0.3361,-0.8915,0.3389,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.2965,4.4705,2.1144,12.117,-1.9158,-1.9976,17.9827,4.2406,19.768,-2.8459,-0.3202,10.426,3.2289,14.8559,-0.6199,4.8457,13.5788,3.6849,15.4988,0.0669,0.1484,0.9261,-0.0612,6.2396,-0.4122,-0.0661,0.4986,0.6548,0.5738,1.3133,1.1508,0.8762,0.2486,0.4288,0.3292,1.7248,1.3243,0.7678,0.5443,1.4003,-7.1676,2.5729,-13.1696,-5.1185,0.8085,0.4531,0.2502,0.5605,0.3095,0.5521,0.613,0.8156,0.7818,1.3306,1.2755,0.9585,0.0142,6.8753,0.5179,0.0409,-0.4696,-0.0347,-0.8989,0.0969,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.1481,6.9423,2.6348,13.3931,-1.5436,-1.383,10.6906,3.2696,21.9436,-0.6207,0.3621,9.3971,3.0655,13.8365,-0.6987,4.6458,7.512,2.7408,13.7501,0.0523,0.1071,-0.4089,-0.0319,-3.8194,-0.2977,0.0779,0.8058,0.8595,0.9613,1.0666,1.1929,1.1185,0.6494,0.7388,0.9242,1.1376,1.4231,1.2509,0.9672,1.4281,-10.7172,1.4766,-11.0811,-7.5045,0.3889,0.6465,0.3629,1.6623,0.9332,0.5614,0.6103,0.968,0.974,1.5859,1.5959,1.0063,0.0101,7.0506,0.5343,0.3109,-0.2522,0.2775,-0.3723,0.1279,2.4685,2.5987,1.612,6,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.5265,3.807,1.9511,13.6766,-1.227,-2.3059,22.2862,4.7208,24.0656,-6.0914,0.1419,9.8436,3.1374,17.4979,-0.6423,4.4349,21.883,4.6779,20.8572,0.0052,-0.2283,3.7114,0.1187,-16.256,-0.52,0.032,0.4133,0.6219,0.4171,1.5047,1.0092,0.6707,0.1708,0.3867,0.174,2.264,1.0184,0.4498,0.3645,1.1011,-68.6698,3.0207,-188.3848,-62.3654,1.8096,0.5764,0.2929,0.3185,0.1619,0.5081,0.5683,0.7816,0.6557,1.3753,1.1538,0.8389,0.0166,6.5843,-0.0436,-0.0618,0.1864,-0.1334,-0.8793,0.2491,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_BASSA
1.0213,5.8791,2.4247,12.2381,-0.2531,-1.9691,23.7609,4.8745,23.6657,-5.2262,-0.0115,10.3097,3.2109,21.3984,-0.64,4.099,28.068,5.2979,23.2398,0.0019,-0.5187,-88.5962,0.2492,170.8081,-0.4804,-0.0028,0.4974,0.7551,0.4577,1.5181,0.9201,0.6061,0.2474,0.5702,0.2095,2.3047,0.8465,0.3673,0.1244,0.296,-55.8788,2.3788,-449.1007,-188.7906,2.5694,0.7485,0.4194,0.2913,0.1632,0.5604,0.5171,0.5719,0.5266,1.106,1.0183,0.9208,0.0156,6.3373,-0.4143,-0.1051,0.5903,-0.3361,-0.8915,0.3389,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.2965,4.4705,2.1144,12.117,-1.9158,-1.9976,17.9827,4.2406,19.768,-2.8459,-0.3202,10.426,3.2289,14.8559,-0.6199,4.8457,13.5788,3.6849,15.4988,0.0669,0.1484,0.9261,-0.0612,6.2396,-0.4122,-0.0661,0.4986,0.6548,0.5738,1.3133,1.1508,0.8762,0.2486,0.4288,0.3292,1.7248,1.3243,0.7678,0.5443,1.4003,-7.1676,2.5729,-13.1696,-5.1185,0.8085,0.4531,0.2502,0.5605,0.3095,0.5521,0.613,0.8156,0.7818,1.3306,1.2755,0.9585,0.0142,6.8753,0.5179,0.0409,-0.4696,-0.0347,-0.8989,0.0969,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.1481,6.9423,2.6348,13.3931,-1.5436,-1.383,10.6906,3.2696,21.9436,-0.6207,0.3621,9.3971,3.0655,13.8365,-0.6987,4.6458,7.512,2.7408,13.7501,0.0523,0.1071,-0.4089,-0.0319,-3.8194,-0.2977,0.0779,0.8058,0.8595,0.9613,1.0666,1.1929,1.1185,0.6494,0.7388,0.9242,1.1376,1.4231,1.2509,0.9672,1.4281,-10.7172,1.4766,-11.0811,-7.5045,0.3889,0.6465,0.3629,1.6623,0.9332,0.5614,0.6103,0.968,0.974,1.5859,1.5959,1.0063,0.0101,7.0506,0.5343,0.3109,-0.2522,0.2775,-0.3723,0.1279,2.4685,2.5987,1.612,6,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.6229,17.0203,4.1256,20.9945,-1.2115,-1.3313,11.2978,3.3612,17.2189,-1.7023,0.5643,18.8248,4.3388,25.5982,-1.117,5.544,18.8854,4.3457,19.8419,0.0274,-0.4679,1.1037,0.1123,-2.3592,-0.2401,0.1018,1.2274,0.9509,0.9493,0.7747,0.7735,0.9984,1.5065,0.9041,0.9012,0.6002,0.5982,0.9968,1.0603,0.8515,-20.5678,0.8031,-19.3979,-24.1541,1.4899,0.7851,0.4653,0.527,0.3123,0.5927,1.2193,0.8202,1.0581,0.6727,0.8678,1.2901,0.0106,8.6613,0.6189,0.7306,0.0338,0.3366,-0.4526,0.117,0.0811,0.0745,0.273,1,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.1633,9.4185,3.069,22.6363,-0.6904,-1.0759,37.1805,6.0976,35.5229,-0.5921,-0.2939,9.8152,3.1329,18.8316,-0.9125,5.1647,31.0112,5.5688,23.6541,0.0199,-0.1518,-0.5557,0.0316,3.6611,-0.2083,-0.0569,0.5033,0.9796,0.5511,1.9463,1.095,0.5626,0.2533,0.9596,0.3037,3.788,1.1989,0.3165,0.6998,1.0289,-19.2823,1.4703,-27.5533,-18.7403,0.6002,1.36,0.5549,2.266,0.9245,0.408,0.6372,1.202,0.957,1.8863,1.5018,0.7961,0.0079,7.7402,0.2283,0.4618,0.3101,0.6157,0.4438,0.1378,2.6831,0.808,0.8989,4,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.3197,1.0195,1.0097,5.6952,-0.6001,-0.2006,10.5286,3.2448,17.0193,-0.5546,-0.1756,1.2444,1.1155,7.6248,-1.6124,2.5737,6.342,2.5183,10.8991,0.0058,-1.5937,-1.8211,0.1242,1.1427,-0.0779,-0.0682,0.3112,0.9051,0.4009,2.9087,1.2885,0.443,0.0968,0.8193,0.1608,8.4606,1.6601,0.1962,0.3518,0.4539,-33.4828,1.2902,-95.1765,-73.7706,0.3251,1.2194,0.3247,3.7508,0.9986,0.2662,0.3346,0.7469,0.5225,2.2321,1.5615,0.6996,0.0029,3.6054,0.0375,-0.0882,0.3334,0.5783,0.2891,0.0407,2.8951,0.0939,0.3064,1,0.6667,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.3675,7.4209,2.7241,10.1636,-1.0402,0.3472,10.8597,3.2954,13.1913,-1.1609,-0.052,5.8806,2.425,9.3092,-0.7853,4.5048,4.1263,2.0313,8.7733,0.0374,-1.0584,7.0679,-0.0816,-6.6778,0.0771,-0.0115,0.8266,1.1234,1.3411,1.3589,1.6223,1.1938,0.6833,1.2619,1.7985,1.8467,2.6318,1.4252,0.7312,1.2655,-15.1871,1.7307,-20.7697,-12.001,0.8161,0.9554,0.5466,1.1707,0.6698,0.5721,0.7705,1.0918,1.1585,1.417,1.5036,1.0611,0.0036,7.1866,-0.7667,0.1922,-0.1094,0.2568,0.0397,-0.0208,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.115,7.9285,2.8158,20.1754,-0.2742,-0.2777,3.3138,1.8204,12.1716,-0.3697,0.1332,4.3001,2.0737,12.4491,-0.8073,3.2123,5.3318,2.3091,19.131,0.0149,-0.4141,0.8633,0.0358,-2.0847,-0.0864,0.0415,1.5468,1.3579,1.2194,0.8779,0.7884,0.898,2.3925,1.8438,1.487,0.7706,0.6215,0.8065,1.3215,0.7808,-15.0494,0.5908,-11.3882,-19.2754,1.7818,2.2987,0.8154,1.2901,0.4576,0.3547,1.6576,1.6206,1.0546,0.9777,0.6362,0.6507,0.0023,4.8179,0.8435,0.2045,0.5355,0.1279,0.5406,0.1829,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.7359,0.8705,0.933,3.3485,-2.0579,-1.1214,3.6379,1.9073,6.8855,-1.5637,0.0664,2.881,1.6974,6.8874,-0.5389,2.7472,1.6458,1.2829,4.7245,0.0358,0.6562,-11.0882,-0.2679,-16.8976,-0.4082,0.0242,0.4892,0.5497,0.7273,1.1237,1.4868,1.3231,0.2393,0.3021,0.5289,1.2627,2.2104,1.7505,0.5366,0.9344,-12.8535,1.7413,-23.9542,-13.7564,0.4077,0.2447,0.2235,0.6001,0.5481,0.9134,0.4863,0.4862,0.7088,0.9997,1.4574,1.4578,0.0095,4.2245,0.7561,0.1292,-0.4965,0.7151,-0.4978,-0.0966,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.0317,0.5225,0.7228,4.7705,-0.9049,-0.2392,4.0713,2.0177,8.8935,-0.506,-0.3014,3.0907,1.758,8.0169,-0.4993,2.2547,2.7498,1.6583,7.6251,0.0313,0.1323,0.105,-0.014,0.7937,-0.1061,-0.1337,0.3582,0.4112,0.4359,1.1477,1.2168,1.0602,0.1283,0.169,0.19,1.3173,1.4806,1.124,0.7584,0.8488,-9.2033,1.1192,-12.1349,-10.8428,0.4241,0.4684,0.3182,1.1044,0.7502,0.6793,0.5364,0.5951,0.6256,1.1094,1.1663,1.0514,0.0027,3.4866,-0.4709,-0.1587,-0.0831,0.9359,0.5141,0.5668,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.0266,0.6814,0.8255,3.9135,-0.5116,-0.3281,3.4294,1.8519,8.0383,-0.6792,-0.1877,3.639,1.9076,8.3596,-0.4848,2.5417,1.4332,1.1971,5.5,0.0591,0.0811,0.1417,-0.0105,1.7481,-0.1291,-0.0738,0.4458,0.4327,0.6896,0.9708,1.5469,1.5935,0.1987,0.1873,0.4755,0.9424,2.3929,2.5391,0.4074,0.4853,-3.8372,1.1912,-9.4188,-7.907,0.5408,0.4598,0.4429,0.8502,0.8189,0.9632,0.4869,0.4682,0.7116,0.9616,1.4615,1.5199,0.0026,3.7344,0.4423,0.0508,0.0327,0.6519,0.3095,0.4933,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.2023,0.4579,0.6767,3.3814,-1.0528,-0.3823,3.8764,1.9688,8.1827,-0.9593,-0.234,2.7736,1.6654,7.5262,-0.7525,2.2058,2.4841,1.5761,5.6915,0.0162,-0.5291,-0.8645,0.0917,1.6339,-0.1733,-0.1061,0.3437,0.4063,0.4294,1.1822,1.2492,1.0567,0.1181,0.1651,0.1843,1.3976,1.5604,1.1165,0.4329,0.5366,-18.5196,1.2397,-42.7841,-34.5121,0.3944,0.3836,0.2847,0.9725,0.7219,0.7423,0.4132,0.4493,0.5941,1.0872,1.4377,1.3224,0.0034,3.4597,-0.4442,-0.2261,0.4238,0.9694,0.0611,0.1528,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.1377,4.7557,2.1808,11.362,-0.9095,-0.3713,3.5831,1.8929,8.8609,-1.0676,-0.0633,4.3997,2.0975,10.0181,-0.7907,3.1753,2.817,1.6784,6.7902,0.0644,-0.371,-2.1742,0.0434,5.8611,-0.1169,-0.0199,1.1521,1.0397,1.2993,0.9024,1.1278,1.2497,1.3273,1.0809,1.6882,0.8144,1.272,1.5618,1.1828,1.2234,-11.5819,1.0343,-9.792,-9.467,1.3884,1.0636,0.8199,0.766,0.5905,0.7709,1.2823,1.1341,1.6733,0.8845,1.305,1.4754,0.0028,4.8063,0.6515,-0.1902,0.0487,-0.345,-0.0645,0.3083,0.2657,0.1951,0.4417,1,0,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.6082,8.3501,2.8897,10.5752,-1.5134,0.1582,13.0166,3.6079,14.8495,-0.7147,-0.0646,5.3522,2.3135,11.2568,-0.8407,4.6879,5.1416,2.2675,11.292,0.0242,-3.8447,9.414,-0.1297,-2.4486,0.0337,-0.0138,0.8009,1.2491,1.2744,1.5595,1.5911,1.0203,0.6415,1.5601,1.624,2.432,2.5316,1.041,1.0288,1.2386,-22.7469,1.2039,-22.1104,-18.3653,0.4859,0.688,0.3636,1.416,0.7484,0.5285,0.7122,0.9395,0.9365,1.3192,1.315,0.9969,0.0044,7.2529,-0.8283,-0.3648,-0.4017,0.4801,0.3693,0.2271,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.0384,0.4925,0.7018,3.6755,-0.7042,-0.6854,2.8604,1.6913,5.8196,-1.1999,-0.061,3.8094,1.9518,8.1551,-0.4374,2.6196,0.7751,0.8804,5.1359,0.1376,-0.056,-0.6298,0.0147,11.2417,-0.2617,-0.0233,0.4149,0.3596,0.7971,0.8665,1.9211,2.217,0.1722,0.1293,0.6354,0.7509,3.6905,4.9149,0.4785,0.612,-1.8534,1.2791,-3.8736,-3.0282,0.8153,0.3801,0.3622,0.4663,0.4442,0.9527,0.6316,0.4507,0.7156,0.7136,1.1331,1.5878,0.0049,3.7647,0.3279,-0.2007,-0.2608,0.5576,-0.0198,0.414,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.0156,1.0467,1.0231,5.8276,-1.3565,0.4526,5.0896,2.256,9.2807,-0.4966,0.501,4.5594,2.1353,9.1416,-0.409,2.6767,3.9868,1.9967,8.7519,0.0057,0.0344,0.0311,0.0058,0.9034,0.1691,0.1872,0.4535,0.4791,0.5124,1.0565,1.1299,1.0694,0.2057,0.2296,0.2625,1.1163,1.2766,1.1436,1.0894,1.2641,-66.338,1.1604,-60.8957,-52.4777,0.3988,0.3812,0.2809,0.9558,0.7045,0.7371,0.6279,0.6375,0.6659,1.0152,1.0604,1.0445,0.0048,4.1588,-0.4622,-0.0388,-0.1084,0.9033,0.6127,0.6473,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
