@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.3115,4.3696,2.0904,12.2342,-1.8798,-1.0626,21.6919,4.6575,20.4366,-5.1009,9.4651,10.3232,3.213,14.7783,0.2181,10.5778,15.308,3.9125,16.4711,0.2281,0.2931,-0.0329,-0.0294,-0.1123,-0.1005,0.8948,0.4488,0.6506,0.5343,1.4496,1.1904,0.8212,0.2014,0.4233,0.2854,2.1013,1.417,0.6744,0.4674,-1.9377,-1.6412,-4.1459,-3.5115,0.847,1.2682,0.2248,0.1991,0.1772,0.157,0.8858,0.5986,0.8278,0.7428,1.3829,1.2408,0.8972,0.0666,13.8654,0.5652,0.001,-0.371,-0.22,-0.698,0.812,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.0143,7.3804,2.7167,13.1148,-1.3825,0.2328,10.9652,3.3114,18.5951,-1.1992,10.0763,9.0552,3.0092,14.0879,0.2103,10.953,9.0204,3.0034,14.1197,0.2617,0.0613,0.0014,0.0013,0.0231,0.0213,0.92,0.8204,0.9028,0.9045,1.1004,1.1025,1.0019,0.6731,0.815,0.8182,1.2109,1.2156,1.0039,0.7505,-2.0291,-1.5203,-2.7036,-2.0256,0.7492,0.651,0.3086,0.2878,0.474,0.4421,0.9327,0.7053,0.9309,0.9288,1.3199,1.317,0.9977,0.0705,14.8088,0.5046,0.2997,0.1624,-0.1374,-0.2778,0.9382,2.4685,2.5987,1.612,6,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.6795,3.9544,1.9886,13.8411,-1.1779,-1.278,50.0312,7.0733,30.0334,-4.4535,9.8811,10.0997,3.178,17.6719,0.1368,11.6967,27.0051,5.1966,28.1601,0.1101,-0.5317,0.0688,0.0581,-0.1293,-0.1093,0.8448,0.2811,0.6257,0.3827,2.2257,1.3611,0.6115,0.079,0.3915,0.1464,4.9537,1.8527,0.374,0.3052,-2.6737,-2.1493,-8.7599,-7.0417,0.8039,1.154,0.3104,0.2008,0.269,0.174,0.647,0.4609,0.7832,0.4915,1.6995,1.0665,0.6275,0.0698,15.9333,0.0511,-0.0577,0.0454,-0.4684,-0.8087,0.8518,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_BASSA
1.0505,6.4509,2.5399,13.4941,-0.3724,-0.5486,33.9388,5.8257,32.6871,-5.0621,9.5643,10.5716,3.2514,21.7469,0.0415,10.9567,23.7938,4.8779,31.7033,0.1083,-1.915,0.1098,0.0959,-0.0574,-0.0501,0.8729,0.436,0.7812,0.5207,1.7918,1.1943,0.6666,0.1901,0.6102,0.2711,3.2104,1.4264,0.4443,0.1342,-3.8915,-0.9508,-29.008,-7.0877,0.2443,1.8235,0.4334,0.2765,0.2377,0.1517,0.6381,0.4128,0.6205,0.4256,1.5031,1.031,0.686,0.0679,14.5123,-0.2863,-0.0903,0.2458,-0.5041,-0.8186,0.8518,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.3115,4.3696,2.0904,12.2342,-1.8798,-1.0626,21.6919,4.6575,20.4366,-5.1009,9.4651,10.3232,3.213,14.7783,0.2181,10.5778,15.308,3.9125,16.4711,0.2281,0.2931,-0.0329,-0.0294,-0.1123,-0.1005,0.8948,0.4488,0.6506,0.5343,1.4496,1.1904,0.8212,0.2014,0.4233,0.2854,2.1013,1.417,0.6744,0.4674,-1.9377,-1.6412,-4.1459,-3.5115,0.847,1.2682,0.2248,0.1991,0.1772,0.157,0.8858,0.5986,0.8278,0.7428,1.3829,1.2408,0.8972,0.0666,13.8654,0.5652,0.001,-0.371,-0.22,-0.698,0.812,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.0143,7.3804,2.7167,13.1148,-1.3825,0.2328,10.9652,3.3114,18.5951,-1.1992,10.0763,9.0552,3.0092,14.0879,0.2103,10.953,9.0204,3.0034,14.1197,0.2617,0.0613,0.0014,0.0013,0.0231,0.0213,0.92,0.8204,0.9028,0.9045,1.1004,1.1025,1.0019,0.6731,0.815,0.8182,1.2109,1.2156,1.0039,0.7505,-2.0291,-1.5203,-2.7036,-2.0256,0.7492,0.651,0.3086,0.2878,0.474,0.4421,0.9327,0.7053,0.9309,0.9288,1.3199,1.317,0.9977,0.0705,14.8088,0.5046,0.2997,0.1624,-0.1374,-0.2778,0.9382,2.4685,2.5987,1.612,6,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.3317,17.0463,4.1287,20.3877,-1.2307,-5.1918,34.8149,5.9004,25.5691,-2.848,10.0652,17.9889,4.2413,26.4499,-0.2128,13.2304,23.1803,4.8146,25.6465,0.0955,-0.0639,0.033,0.0251,-0.5158,-0.3924,0.7608,0.6997,0.9734,0.8575,1.3912,1.2255,0.8809,0.4896,0.9476,0.7354,1.9353,1.5019,0.776,0.5944,2.4241,-4.1536,4.0784,-6.9881,-1.7134,1.3754,0.4191,0.3223,0.3047,0.2343,0.7692,0.7974,0.7708,0.795,0.9667,0.997,1.0313,0.0766,19.6617,0.1453,0.6954,0.2783,-0.1296,-0.6176,0.6899,0.0811,0.0745,0.273,1,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.0268,12.0135,3.4661,34.0102,-1.9925,0.8216,32.5301,5.7035,41.4539,-0.2404,9.7868,9.5723,3.0939,18.3396,0.0698,11.257,23.854,4.8841,39.9389,0.0813,0.0326,0.0027,0.0024,0.0839,0.073,0.8694,0.6077,1.1203,0.7097,1.8435,1.1678,0.6335,0.3693,1.255,0.5036,3.3983,1.3637,0.4013,2.819,-16.4428,-6.4084,-5.8329,-2.2733,0.3897,0.3401,0.5764,0.2614,1.695,0.7688,0.4535,0.8204,1.8545,0.8516,2.2604,1.0379,0.4592,0.0692,14.8996,-0.0395,0.1991,0.0496,0.6633,0.878,0.7643,2.6831,0.808,0.8989,4,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.2501,0.9458,0.9725,5.8854,-0.6643,0.3603,9.3639,3.06,15.5687,-0.5498,9.8566,1.2604,1.1227,6.3298,0.5112,10.3337,2.1292,1.4592,7.7745,0.4892,0.6941,0.0254,0.0242,0.0366,0.0349,0.9538,0.3178,0.8662,0.6665,2.7256,2.0971,0.7694,0.101,0.7504,0.4442,7.4291,4.3979,0.592,0.4253,-0.3548,-0.3155,-0.8343,-0.7417,0.8891,0.352,0.2731,0.2323,0.7758,0.66,0.8508,0.378,0.9298,0.757,2.4596,2.0025,0.8142,0.069,12.6114,0.1417,-0.018,0.0891,0.5702,0.7074,0.8506,2.8951,0.0939,0.3064,1,0.6667,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.5102,7.3172,2.705,10.7231,-1.14,2.6877,13.7821,3.7124,15.8271,-0.5172,9.9699,5.8831,2.4255,9.7877,0.3733,11.2858,6.4959,2.5487,11.5617,0.3563,-0.1898,-0.0512,-0.0452,0.2696,0.2381,0.8834,0.7286,1.1152,1.0613,1.5306,1.4566,0.9517,0.5309,1.2438,1.1264,2.3427,2.1217,0.9057,1.0587,-0.9799,-0.8928,-0.9256,-0.8432,0.911,0.4803,0.3209,0.279,0.668,0.5808,0.8695,0.6775,1.0956,0.9275,1.617,1.3689,0.8466,0.0723,16.0309,-0.5282,0.2182,-0.1,0.3693,0.6372,0.891,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.1358,7.8666,2.8047,20.991,-0.3134,1.1659,2.7696,1.6642,10.6025,-0.8093,10.1134,4.2029,2.0501,12.2518,0.2656,10.6387,5.3147,2.3054,18.8618,0.2086,0.1165,0.0134,0.0128,0.1153,0.1096,0.9506,1.6853,1.3681,1.2166,0.8118,0.7219,0.8893,2.8403,1.8717,1.4802,0.659,0.5211,0.7908,1.0561,-1.1303,-1.0072,-1.0703,-0.9536,0.891,2.7274,0.958,0.6706,0.3513,0.2459,0.6999,1.9798,1.7133,1.1129,0.8654,0.5621,0.6496,0.0707,13.7623,0.4639,0.2037,0.4332,0.2137,0.2976,0.9361,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.7406,0.8699,0.9327,3.3562,-2.0531,7.3245,3.2142,1.7928,6.0978,0.4327,9.8184,2.8779,1.6964,7.0911,0.5095,12.3649,4.6696,2.1609,8.2759,0.5221,-0.1011,-0.0754,-0.0599,0.746,0.5924,0.7941,0.5202,0.5498,0.4316,1.0568,0.8296,0.7851,0.2706,0.3023,0.1863,1.1168,0.6883,0.6163,-0.4853,-0.3064,-0.2496,0.6315,0.5143,0.8145,0.1023,0.076,0.0635,0.7435,0.6206,0.8347,0.5504,0.4733,0.4055,0.8599,0.7368,0.8568,0.0864,18.1507,0.8443,0.154,0.4905,0.6252,0.8647,0.9318,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.0164,0.5286,0.727,4.9487,-0.8326,9.1319,3.8001,1.9494,8.4803,0.4335,9.5565,3.2761,1.81,8.0098,0.4702,13.2447,6.9027,2.6273,11.3247,0.4639,-0.0018,-0.0017,-0.0012,0.9556,0.6895,0.7215,0.373,0.4017,0.2767,1.077,0.742,0.6889,0.1391,0.1613,0.0766,1.16,0.5505,0.4746,-0.3464,-0.3163,-0.2294,0.9131,0.6621,0.7252,0.1804,0.1786,0.1278,0.9903,0.7086,0.7156,0.5836,0.6178,0.437,1.0587,0.7488,0.7073,0.0918,19.2407,-0.4642,-0.1528,-0.3163,0.9352,0.9839,0.9832,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.0239,0.6854,0.8279,4.0317,-0.4675,6.5451,4.0271,2.0068,8.6798,0.2805,9.8069,3.7446,1.9351,8.4851,0.4598,11.8819,6.2926,2.5085,9.196,0.4852,-0.0037,-0.0024,-0.002,0.6674,0.5508,0.8254,0.4126,0.4278,0.33,1.037,0.8,0.7714,0.1702,0.183,0.1089,1.0754,0.64,0.5951,-0.3795,-0.1778,-0.1482,0.4685,0.3904,0.8334,0.2277,0.1749,0.1538,0.768,0.6753,0.8793,0.4645,0.4751,0.4384,1.0229,0.9439,0.9227,0.0825,17.0012,0.473,0.0766,0.2697,0.6495,0.8732,0.9369,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.2077,0.4689,0.6848,3.3653,-1.0428,10.3693,3.5057,1.8723,7.8351,0.4647,9.5451,2.8352,1.6838,7.4972,0.4653,14.1162,6.2146,2.4929,10.3528,0.4774,0.02,0.0218,0.0147,1.0863,0.7346,0.6762,0.3657,0.4067,0.2747,1.112,0.7511,0.6754,0.1338,0.1654,0.0755,1.2365,0.5641,0.4562,-0.2525,-0.2634,-0.1817,1.0428,0.7194,0.6898,0.1126,0.1175,0.0832,1.044,0.7389,0.7078,0.4295,0.4489,0.3251,1.0451,0.7568,0.7242,0.0972,20.4953,-0.4491,-0.2275,-0.3496,0.9639,0.9922,0.9894,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.1036,4.4492,2.1093,11.4465,-0.9169,1.0855,3.1402,1.7721,8.1694,-0.5668,9.9114,4.3607,2.0882,9.3865,0.4009,10.3558,4.133,2.033,8.9411,0.4297,0.0954,0.0105,0.01,0.1095,0.1048,0.9571,1.1903,1.0101,1.0376,0.8486,0.8717,1.0272,1.4169,1.0203,1.0765,0.7201,0.7598,1.0551,1.8526,-0.8716,-0.8129,-0.4705,-0.4388,0.9327,1.1453,0.3811,0.3809,0.3328,0.3326,0.9995,1.4011,1.2195,1.2802,0.8703,0.9137,1.0498,0.0697,13.0024,0.6417,-0.197,-0.0783,-0.2967,-0.1689,0.9683,0.2657,0.1951,0.4417,1,0,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.5383,8.4263,2.9028,10.1769,-1.4344,3.5046,16.7026,4.0869,19.5779,-0.5065,9.9348,5.1918,2.2785,11.3294,0.2995,11.4796,9.8124,3.1325,13.0218,0.2792,-0.1536,-0.0542,-0.0469,0.3528,0.3053,0.8654,0.7103,1.274,0.9267,1.7936,1.3047,0.7274,0.5045,1.623,0.8587,3.2171,1.7022,0.5291,0.911,-1.2377,-1.1887,-1.3586,-1.3048,0.9604,0.3217,0.2585,0.2314,0.8035,0.7193,0.8953,0.5198,0.8983,0.7815,1.7281,1.5035,0.87,0.0748,16.5787,-0.3741,-0.3448,-0.5958,0.2451,0.6079,0.855,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.0338,0.5005,0.7075,3.7221,-0.7089,6.1335,3.4573,1.8594,6.4436,0.3397,9.9342,3.881,1.97,8.2441,0.4769,11.779,5.4032,2.3245,9.2044,0.4796,0.0055,0.0034,0.0029,0.6174,0.5207,0.8434,0.3805,0.3591,0.3044,0.9438,0.7999,0.8475,0.1448,0.129,0.0926,0.8908,0.6399,0.7183,-0.4658,-0.2054,-0.182,0.4409,0.3907,0.8861,0.2232,0.1382,0.1231,0.6191,0.5517,0.8911,0.5776,0.4515,0.4044,0.7816,0.7001,0.8957,0.0816,16.6391,0.3503,-0.1874,0.02,0.4847,0.7791,0.925,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
0.0121,1.0275,1.0136,5.9067,-1.413,9.6613,4.7717,2.1844,8.8494,0.418,10.2008,4.5428,2.1314,8.9456,0.4379,14.0991,8.9543,2.9924,12.5316,0.4305,0.0012,0.0012,0.0009,0.9471,0.6852,0.7235,0.464,0.4756,0.3387,1.0249,0.73,0.7123,0.2153,0.2262,0.1147,1.0504,0.5329,0.5073,-0.5442,-0.4963,-0.3651,0.9121,0.6709,0.7356,0.161,0.1538,0.1112,0.9555,0.691,0.7232,0.6675,0.6603,0.4713,0.9892,0.7062,0.7138,0.0996,20.6265,-0.4987,-0.062,-0.2941,0.8932,0.9738,0.9714,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
