@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.2509,1.5694,1.2528,5.1678,-1.4147,0.0118,1.5689,1.2525,5.7729,-0.7314,0.247,0.1069,0.327,1.4006,-0.4768,1.6564,0.6256,0.7909,3.3456,0.1612,21.1784,1.016,0.1515,0.048,0.0072,0.1491,1.0002,3.8316,1.5839,3.8309,1.5836,0.4134,1.0003,14.681,2.5088,14.676,2.5079,0.1709,1.2416,6.6949,-4.7093,5.3923,-3.7931,-0.7034,0.6419,2.2567,0.5366,3.5158,0.836,0.2378,0.8952,3.6897,1.5447,4.1217,1.7255,0.4187,0.0013,2.4096,0.3331,-0.1649,-0.3505,-0.1985,0.1856,0.1955,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.1583,1.1379,1.0667,5.2375,-0.6911,-0.2131,1.3693,1.1702,5.4049,-0.7757,0.1017,0.3067,0.5538,2.7035,-0.6229,1.5513,0.4883,0.6988,3.1031,0.0992,0.7432,-1.5574,-0.1021,-2.0955,-0.1373,0.0655,0.9116,1.926,1.5265,2.1128,1.6746,0.7926,0.831,3.7097,2.3303,4.4641,2.8042,0.6282,0.9065,2.0628,-6.2632,2.2755,-6.9089,-3.0363,1.0175,1.8591,0.8991,1.8271,0.8836,0.4836,0.969,1.9373,1.6878,1.9992,1.7418,0.8712,0.001,2.2528,0.2424,-0.1711,0.1888,-0.5123,0.1109,0.2434,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
1.6231,8.0607,2.8391,12.6156,-0.2167,-2.4713,19.4682,4.4123,17.4926,-4.0875,-0.348,2.1792,1.4762,9.4555,-1.8267,4.4307,18.9393,4.3519,14.2754,0.0087,-0.6568,-4.6634,0.3663,7.1006,-0.5578,-0.0786,0.6435,1.9233,0.6524,2.9889,1.0139,0.3392,0.414,3.699,0.4256,8.9337,1.0279,0.1151,0.1599,0.3678,-17.9447,2.3,-112.2313,-48.7954,3.0155,3.0996,0.72,1.0279,0.2388,0.2323,0.7212,1.3342,0.8837,1.85,1.2254,0.6624,0.0104,6.3811,-0.4313,-0.2578,0.7415,-0.1,-0.8731,-0.0466,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
1.8751,15.3978,3.924,19.9215,-0.4803,-1.703,13.7767,3.7117,17.0207,-4.0143,-1.0216,5.2169,2.284,12.3657,-3.6889,4.0198,25.6929,5.0688,18.4642,0.0029,-1.1011,-1.8354,0.4665,1.6669,-0.4237,-0.2542,1.0572,1.718,0.7741,1.6251,0.7323,0.4506,1.1177,2.9515,0.5993,2.6408,0.5362,0.203,0.4744,0.6645,-119.3398,1.4007,-251.5657,-179.6046,3.9646,5.1028,0.7267,1.2871,0.1833,0.1424,1.1704,1.611,1.0789,1.3764,0.9218,0.6697,0.0096,6.2529,-0.7296,-0.5376,0.9031,0.4935,-0.8833,-0.6224,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
1.2326,5.8568,2.4201,11.0881,-0.2192,-1.4705,13.2502,3.6401,15.4535,-4.2187,-0.6564,10.1503,3.186,13.6855,-0.9357,4.9187,9.1763,3.0292,12.8074,0.0468,-0.8382,-1.8778,0.2506,2.2401,-0.299,-0.1335,0.6648,0.7596,0.7989,1.1425,1.2016,1.0517,0.442,0.577,0.6382,1.3054,1.4439,1.1061,0.1596,0.3013,-3.1695,1.8884,-19.8618,-10.518,3.0713,1.2864,0.6769,0.4188,0.2204,0.5262,0.7175,0.8102,0.8658,1.1292,1.2066,1.0686,0.0071,7.0147,-0.3981,0.1261,0.632,0.1868,-0.7524,0.1145,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
1.5094,7.1837,2.6802,13.5425,-0.4965,-1.4856,10.9325,3.3064,15.5063,-1.662,0.05,7.8168,2.7959,14.0741,-1.1646,4.8048,7.3346,2.7083,10.3074,0.0937,-1.016,30.1918,0.3141,-29.7156,-0.3092,0.0104,0.8106,0.9586,0.9897,1.1826,1.2209,1.0323,0.6571,0.919,0.9794,1.3986,1.4905,1.0657,0.4641,0.5934,-4.2148,1.2785,-9.0815,-7.1031,1.5535,1.3918,0.7957,0.8959,0.5122,0.5717,0.8734,0.9622,1.3139,1.1018,1.5044,1.3654,0.0074,7.2001,-0.1616,-0.1264,0.5801,-0.0999,-0.621,0.1325,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
1.6231,8.0607,2.8391,12.6156,-0.2167,-2.4713,19.4682,4.4123,17.4926,-4.0875,-0.348,2.1792,1.4762,9.4555,-1.8267,4.4307,18.9393,4.3519,14.2754,0.0087,-0.6568,-4.6634,0.3663,7.1006,-0.5578,-0.0786,0.6435,1.9233,0.6524,2.9889,1.0139,0.3392,0.414,3.699,0.4256,8.9337,1.0279,0.1151,0.1599,0.3678,-17.9447,2.3,-112.2313,-48.7954,3.0155,3.0996,0.72,1.0279,0.2388,0.2323,0.7212,1.3342,0.8837,1.85,1.2254,0.6624,0.0104,6.3811,-0.4313,-0.2578,0.7415,-0.1,-0.8731,-0.0466,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
1.8751,15.3978,3.924,19.9215,-0.4803,-1.703,13.7767,3.7117,17.0207,-4.0143,-1.0216,5.2169,2.284,12.3657,-3.6889,4.0198,25.6929,5.0688,18.4642,0.0029,-1.1011,-1.8354,0.4665,1.6669,-0.4237,-0.2542,1.0572,1.718,0.7741,1.6251,0.7323,0.4506,1.1177,2.9515,0.5993,2.6408,0.5362,0.203,0.4744,0.6645,-119.3398,1.4007,-251.5657,-179.6046,3.9646,5.1028,0.7267,1.2871,0.1833,0.1424,1.1704,1.611,1.0789,1.3764,0.9218,0.6697,0.0096,6.2529,-0.7296,-0.5376,0.9031,0.4935,-0.8833,-0.6224,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
1.2326,5.8568,2.4201,11.0881,-0.2192,-1.4705,13.2502,3.6401,15.4535,-4.2187,-0.6564,10.1503,3.186,13.6855,-0.9357,4.9187,9.1763,3.0292,12.8074,0.0468,-0.8382,-1.8778,0.2506,2.2401,-0.299,-0.1335,0.6648,0.7596,0.7989,1.1425,1.2016,1.0517,0.442,0.577,0.6382,1.3054,1.4439,1.1061,0.1596,0.3013,-3.1695,1.8884,-19.8618,-10.518,3.0713,1.2864,0.6769,0.4188,0.2204,0.5262,0.7175,0.8102,0.8658,1.1292,1.2066,1.0686,0.0071,7.0147,-0.3981,0.1261,0.632,0.1868,-0.7524,0.1145,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
1.5094,7.1837,2.6802,13.5425,-0.4965,-1.4856,10.9325,3.3064,15.5063,-1.662,0.05,7.8168,2.7959,14.0741,-1.1646,4.8048,7.3346,2.7083,10.3074,0.0937,-1.016,30.1918,0.3141,-29.7156,-0.3092,0.0104,0.8106,0.9586,0.9897,1.1826,1.2209,1.0323,0.6571,0.919,0.9794,1.3986,1.4905,1.0657,0.4641,0.5934,-4.2148,1.2785,-9.0815,-7.1031,1.5535,1.3918,0.7957,0.8959,0.5122,0.5717,0.8734,0.9622,1.3139,1.1018,1.5044,1.3654,0.0074,7.2001,-0.1616,-0.1264,0.5801,-0.0999,-0.621,0.1325,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
-0.6686,26.4095,5.139,26.2913,-0.9999,-0.7491,15.2054,3.8994,18.5441,-1.5563,-1.304,19.3791,4.4022,23.7592,-1.47,6.7842,17.677,4.2044,16.9024,0.0495,0.8926,0.5127,-0.0986,0.5745,-0.1104,-0.1922,1.3179,1.1674,1.2223,0.8858,0.9275,1.047,1.7369,1.3628,1.494,0.7846,0.8602,1.0963,1.1643,0.9296,-14.9335,0.7984,-12.8262,-16.0641,1.8123,1.3667,0.7393,0.7541,0.4079,0.5409,1.4178,1.1066,1.5555,0.7805,1.0971,1.4057,0.0056,10.2783,0.3517,-0.1842,0.0768,0.1011,-0.4601,-0.4058,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
-1.4217,15.7023,3.9626,28.5693,-4.2546,0.2391,6.5831,2.5658,14.3907,-0.5756,-1.0245,13.3743,3.6571,44.9765,-5.151,3.7516,24.7132,4.9712,44.1432,0.0017,-5.9461,1.3876,-0.3789,-0.2334,0.0637,-0.2731,1.5444,1.0835,0.7971,0.7016,0.5161,0.7356,2.3852,1.1741,0.6354,0.4922,0.2664,0.5412,4.4001,0.6142,-304.6111,0.1396,-69.2278,-495.975,0.5953,0.7436,0.123,1.2491,0.2066,0.1654,1.9853,0.6352,0.6472,0.32,0.326,1.0189,0.0062,5.8891,-0.3913,0.4629,-0.8724,0.1009,0.3408,-0.6599,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
-1.0488,5.1779,2.2755,11.467,-3.6567,-0.2492,3.5616,1.8872,9.8699,-1.2988,-0.4027,1.5681,1.2522,9.0958,-1.9788,2.3764,5.9844,2.4463,10.6516,0.006,4.2078,2.6044,-0.4413,0.619,-0.1049,-0.1695,1.2057,1.8172,0.9302,1.5071,0.7715,0.5119,1.4538,3.302,0.8652,2.2713,0.5951,0.262,1.6147,1.4902,-139.1932,0.9229,-86.2014,-93.4034,0.5735,0.8064,0.2298,1.4061,0.4006,0.2849,1.1618,1.2607,1.0765,1.0851,0.9266,0.8539,0.004,3.5347,0.2034,0.5733,-0.7501,-0.1755,0.0629,-0.6193,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
-0.397,3.0578,1.7487,7.7339,-1.3938,-0.6072,4.8567,2.2038,10.163,-1.2953,-0.0936,9.2036,3.0337,11.9803,-1.0191,3.9084,2.3777,1.542,7.5811,0.0522,0.6537,4.2402,-0.1016,6.486,-0.1554,-0.024,0.7935,0.5764,1.134,0.7264,1.4292,1.9674,0.6296,0.3322,1.286,0.5277,2.0426,3.8707,0.7852,0.7447,-10.7759,0.9485,-13.7245,-14.4701,0.7297,0.5445,0.4039,0.7462,0.5535,0.7418,0.761,0.6456,1.0202,0.8483,1.3406,1.5803,0.0026,5.9719,0.555,0.0609,-0.3185,0.0032,-0.5145,-0.0707,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
-0.8412,7.812,2.795,23.4219,-5.6708,-0.5184,3.1141,1.7647,9.0251,-1.1739,-0.0484,5.4848,2.342,11.6772,-1.2879,3.3548,6.1348,2.4768,20.066,0.0208,1.6228,17.3729,-0.2508,10.7053,-0.1545,-0.0144,1.5839,1.1934,1.1285,0.7535,0.7125,0.9455,2.5086,1.4243,1.2734,0.5678,0.5076,0.8941,4.0855,3.029,-46.7143,0.7414,-11.4342,-15.4224,0.8457,0.6879,0.1713,0.8134,0.2026,0.2491,2.5952,2.0058,1.1672,0.7729,0.4498,0.5819,0.0034,4.9673,0.4081,0.1609,-0.703,0.0435,-0.1296,-0.3984,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
0.3784,2.6444,1.6262,6.7154,-0.5916,-0.2526,2.9132,1.7068,6.1389,-0.8661,0.1043,0.4482,0.6695,3.3079,-1.7038,2.366,0.6257,0.791,4.0035,0.1745,-1.4978,3.6283,0.1599,-2.4225,-0.1068,0.0441,0.9528,2.4289,2.0559,2.5493,2.1578,0.8464,0.9077,5.8995,4.2267,6.4991,4.6563,0.7165,0.8761,1.1974,-2.9492,1.3668,-3.3664,-2.4629,1.2826,3.4487,0.87,2.689,0.6783,0.2523,1.0939,2.0301,1.6774,1.8558,1.5334,0.8262,0.0016,3.4202,0.4064,-0.8494,-0.0815,-0.4129,-0.0147,-0.1594,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
-0.0963,2.8311,1.6826,8.5751,-0.48,-0.3735,1.554,1.2466,5.2995,-0.6374,-0.0258,0.9407,0.9699,4.4804,-1.6662,1.9866,1.5288,1.2364,6.269,0.0307,0.2578,3.7311,-0.0485,14.4708,-0.188,-0.013,1.3497,1.7348,1.3608,1.2853,1.0082,0.7844,1.8218,3.0097,1.8519,1.652,1.0165,0.6153,1.3481,0.9933,-13.9898,0.7368,-10.3778,-14.0848,1.7902,3.448,0.8958,1.926,0.5004,0.2598,1.6181,1.9139,1.3679,1.1828,0.8454,0.7147,0.0013,3.0803,0.7453,-0.7389,0.6277,-0.8067,0.579,-0.5155,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
-0.0752,3.7273,1.9306,8.5536,-0.5553,-0.2023,2.6119,1.6161,5.7264,-0.7054,-0.0751,0.6779,0.8233,4.1961,-1.6064,2.4622,1.007,1.0035,5.2025,0.1498,0.3719,1.0022,-0.0305,2.6948,-0.0821,-0.0305,1.1946,2.3449,1.9239,1.9629,1.6105,0.8205,1.427,5.4984,3.7015,3.8531,2.5939,0.6732,1.2893,1.1808,-3.3317,0.9159,-2.5841,-2.8215,1.6379,3.4162,0.8988,2.0857,0.5487,0.2631,1.4937,2.0384,1.6441,1.3647,1.1007,0.8066,0.0008,3.6844,0.5716,-0.4366,0.2667,-0.3546,0.4354,-0.257,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
0.0066,1.5882,1.2602,6.1203,-0.3473,-0.0968,2.0786,1.4418,5.2577,-0.7881,0.1055,0.4072,0.6381,3.7843,-1.8031,1.7748,0.9445,0.9719,5.0786,0.0413,-0.0679,0.0622,0.0037,-0.9171,-0.0545,0.0594,0.8741,1.975,1.2967,2.2595,1.4835,0.6566,0.764,3.9006,1.6815,5.1052,2.2008,0.4311,0.6807,0.6481,-7.2179,0.952,-10.6031,-11.1378,1.545,3.365,0.8576,2.178,0.5551,0.2549,1.1641,1.6173,1.2051,1.3894,1.0353,0.7451,0.0005,2.6469,0.6667,-0.571,0.7336,-0.6835,0.5201,-0.4329,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
-0.9155,2.2807,1.5102,8.4811,-1.9901,-0.1519,3.3458,1.8292,9.5966,-1.0258,-0.0495,5.5566,2.3572,11.1875,-0.8584,3.1347,2.2206,1.4902,7.1722,0.1033,6.0274,18.4774,-0.2921,3.0656,-0.0485,-0.0158,0.8256,0.6407,1.0134,0.776,1.2275,1.5819,0.6817,0.4104,1.027,0.6021,1.5067,2.5023,1.1616,1.0923,-6.8352,0.9404,-5.8844,-6.2573,0.5988,0.4712,0.3546,0.7869,0.5923,0.7527,0.8838,0.7581,1.1825,0.8578,1.338,1.5598,0.0033,4.724,0.6053,-0.2408,-0.3267,-0.0783,0.0398,0.3616,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
-1.624,7.1151,2.6674,13.405,-2.6919,-0.4733,4.703,2.1686,11.4139,-1.3491,-0.4721,5.7839,2.405,13.8274,-0.8976,4.083,4.0154,2.0039,11.132,0.0568,3.4314,3.4401,-0.3977,1.0025,-0.1159,-0.1156,1.23,1.1091,1.3311,0.9017,1.0822,1.2002,1.5129,1.2302,1.772,0.8131,1.1712,1.4404,1.4911,1.4944,-14.5777,1.0022,-9.7764,-9.7548,0.7473,0.4983,0.3076,0.6668,0.4117,0.6174,1.1745,0.9695,1.2042,0.8255,1.0253,1.2421,0.0062,6.0947,0.2996,0.0562,-0.6766,0.2102,-0.066,-0.2495,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
-0.0765,4.6995,2.1678,8.8763,-0.5419,0.0352,1.7952,1.3398,4.8017,-0.6546,0.0293,0.7806,0.8835,4.0441,-1.8934,2.5131,0.9675,0.9836,5.0335,0.1686,-2.1744,-2.6103,-0.0304,1.2005,0.014,0.0117,1.618,2.4537,2.204,1.5165,1.3622,0.8982,2.6178,6.0204,4.8575,2.2998,1.8555,0.8068,1.6422,1.1789,-3.056,0.7178,-1.8609,-2.5923,1.9837,4.1187,0.9508,2.0763,0.4793,0.2309,1.8486,2.1949,1.7634,1.1873,0.9539,0.8034,0.0003,3.7941,0.6076,-0.4494,0.257,-0.2747,0.3484,-0.3085,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
0.2579,3.8078,1.9514,8.124,-0.3268,0.2183,2.138,1.4622,5.087,-0.5586,-0.0589,0.9799,0.9899,4.6495,-1.5916,2.2131,2.1456,1.4648,7.0376,0.037,1.1817,-4.3763,0.1165,-3.7036,0.0986,-0.0266,1.3345,1.9712,1.3322,1.4771,0.9982,0.6758,1.781,3.8858,1.7747,2.1818,0.9965,0.4567,1.0976,0.7008,-7.4048,0.6385,-6.7461,-10.5658,1.8759,3.4128,0.8378,1.8192,0.4466,0.2455,1.597,1.7473,1.1544,1.0941,0.7228,0.6607,0.0012,3.4168,0.693,-0.4371,0.8134,-0.7259,0.6909,-0.5064,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_BASSA
